Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"Osoyoos","#474744","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy_DJI_0386.jpg","https://www.pictorem.com/474744/Osoyoos.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_474744.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/474744.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_474744.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_474744.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/474744.jpg",""
"Charlevoix road","#5801","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/600_Fabien-Dormoy_FDD_1782.jpg","https://www.pictorem.com/5801/Charlevoix road.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_5801.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/5801.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_5801.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_5801.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/5801.jpg",""
"Columbia River","#145759","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD8803.jpg","https://www.pictorem.com/145759/Columbia River.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/145759.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/145759.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_145759.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_145759.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/145759.jpg",""
"Spotted Lake","#474743","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy_DJI_0460.jpg","https://www.pictorem.com/474743/Spotted Lake.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_474743.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/474743.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_474743.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_474743.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/474743.jpg",""
"Tofino","#314420","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__DSC7891.jpg","https://www.pictorem.com/314420/Tofino.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/314420.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/314420.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_314420.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_314420.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/314420.jpg",""
"Sorrento","#268996","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__DSC5377.jpg","https://www.pictorem.com/268996/Sorrento.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/userpreview/268996.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/268996.jpg",""
