Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"Buddha","#122598","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Buddha.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122598.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122598.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122598.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122598.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122598.jpg","https://www.pictorem.com/122598/Buddha.html"
"The Wave","#122597","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_The Wave.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122597.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122597.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122597.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122597.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122597.jpg","https://www.pictorem.com/122597/The Wave.html"
"Summer","#122596","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Summer.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122596.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122596.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122596.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122596.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122596.jpg","https://www.pictorem.com/122596/Summer.html"
"yellowy","#122595","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_yellowy.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122595.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122595.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122595.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122595.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122595.jpg","https://www.pictorem.com/122595/yellowy.html"
"Map Green","#122594","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Map Green.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122594.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122594.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122594.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122594.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122594.jpg","https://www.pictorem.com/122594/Map Green.html"
"crescendo","#122593","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_crescendo.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122593.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122593.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122593.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122593.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122593.jpg","https://www.pictorem.com/122593/crescendo.html"
"Cindy","#122592","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Martinique.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122592.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122592.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122592.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122592.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122592.jpg","https://www.pictorem.com/122592/Cindy.html"
"Pink","#122591","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Pink.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122591.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122591.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122591.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122591.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122591.jpg","https://www.pictorem.com/122591/Pink.html"
"Spring Rain","#122590","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Spring Rain.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122590.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122590.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122590.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122590.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122590.jpg","https://www.pictorem.com/122590/Spring Rain.html"
"Profil","#122589","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Profil.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122589.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122589.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122589.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122589.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122589.jpg","https://www.pictorem.com/122589/Profil.html"
"Circles","#122588","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Circles.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122588.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122588.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122588.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122588.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122588.jpg","https://www.pictorem.com/122588/Circles.html"
"Sea","#122587","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Sea.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122587.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122587.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122587.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122587.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122587.jpg","https://www.pictorem.com/122587/Sea.html"
"Rainning","#122586","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Rainning.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122586.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122586.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122586.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122586.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122586.jpg","https://www.pictorem.com/122586/Rainning.html"
"Rain of light","#122585","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Rain of light.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122585.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122585.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122585.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122585.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122585.jpg","https://www.pictorem.com/122585/Rain of light.html"
"LadyinYellow","#122584","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_LadyinYellow.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122584.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122584.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122584.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122584.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122584.jpg","https://www.pictorem.com/122584/LadyinYellow.html"
"Monroe","#122583","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Monroe.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122583.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122583.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122583.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122583.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122583.jpg","https://www.pictorem.com/122583/Monroe.html"
"Or","#122582","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Or.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122582.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122582.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122582.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122582.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122582.jpg","https://www.pictorem.com/122582/Or.html"
"Venus","#122581","https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/900_Yurovich-Gallery_Venus.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_122581.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/122581.jpg,https://img.cdn-pictorem.com/uploads/collection/F/FF3BOM8NHL/book_122581.png,https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_122581.jpg,https://img.cdn-pictorem.com/uploads/pictureframe/1/122581.jpg","https://www.pictorem.com/122581/Venus.html"
