Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"Trade Winds","#477031","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Trade_Winds_Master_Pitre_36x45_2021_300.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_477031.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/477031.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_477031.png,https://img.cdn-pictorem.com/uploads/split/1/split3_477031.jpg","https://www.pictorem.com/477031/Trade Winds"
"The Dream","#475086","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_The_Dream_MASTER_Sig_300_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_475086.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/475086.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_475086.png,https://img.cdn-pictorem.com/uploads/split/1/split3_475086.jpg","https://www.pictorem.com/475086/The Dream"
"Sunset Beach 30ft Plus","#474739","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Sunset_Beach_30ft_plus_MASTER_300_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474739.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474739.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474739.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474739.jpg","https://www.pictorem.com/474739/Sunset Beach 30ft Plus"
"Voyage of Man","#474432","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_VOYAGE_OF_MAN_Master_Pitre_2021_30x40.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474432.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474432.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474432.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474432.jpg","https://www.pictorem.com/474432/Voyage of Man"
"Split World","#474216","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Split_World_MASTER_2021_300_Pitre.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474216.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474216.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474216.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474216.jpg","https://www.pictorem.com/474216/Split World"
"Heaven","#474199","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Heaven_MASTER_2021_36x48_300.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474199.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474199.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474199.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474199.jpg","https://www.pictorem.com/474199/Heaven"
"Beyond","#474191","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Beyond_MASTER_2021_36x45_Pitre.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474191.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474191.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474191.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474191.jpg","https://www.pictorem.com/474191/Beyond"
"Blind Faith","#474152","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Blind_Faith_MASTER_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_474152.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/474152.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_474152.png,https://img.cdn-pictorem.com/uploads/split/1/split3_474152.jpg","https://www.pictorem.com/474152/Blind Faith"
"Big Waimea Shore Break","#472163","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Big_Waimea_Shorebreak_Pitre_300.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_472163.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/472163.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_472163.png,https://img.cdn-pictorem.com/uploads/split/1/split3_472163.jpg","https://www.pictorem.com/472163/Big Waimea Shore Break"
"Dream of Flight","#472124","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Dream_of_Flight_Pitre_sRGB.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_472124.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/472124.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_472124.png,https://img.cdn-pictorem.com/uploads/split/1/split3_472124.jpg","https://www.pictorem.com/472124/Dream of Flight"
"Collateral Damage","#472122","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_collateral_damage_53x40_2022_1651878020.9882.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_472122.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/472122.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_472122.png,https://img.cdn-pictorem.com/uploads/split/1/split3_472122.jpg","https://www.pictorem.com/472122/Collateral Damage"
"Dragon and the Kiss","#471749","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Dragon_the_Kiss_Pitre_Master_36x48_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_471749.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/471749.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_471749.png,https://img.cdn-pictorem.com/uploads/split/1/split3_471749.jpg","https://www.pictorem.com/471749/Dragon and the Kiss"
"Drifters","#471580","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Drifters_24x36_Master_300.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_471580.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/471580.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_471580.png,https://img.cdn-pictorem.com/uploads/split/1/split3_471580.jpg","https://www.pictorem.com/471580/Drifters"
"Dawn of Enlightenment","#467950","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Dawn_of_Enlightenment_Pitre_Master_2021_45x36.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_467950.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/467950.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_467950.png,https://img.cdn-pictorem.com/uploads/split/1/split3_467950.jpg","https://www.pictorem.com/467950/Dawn of Enlightenment"
"Creation of Paradise","#467351","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Creation_of_Paradise_Pitre_Master_Pictorem_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_467351.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/467351.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_467351.png,https://img.cdn-pictorem.com/uploads/split/1/split3_467351.jpg","https://www.pictorem.com/467351/Creation of Paradise"
"Twilight Fantasy","#467272","https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/900_John-Pitre_Twilight_Fantasy_Master_2021.jpg,https://img.cdn-pictorem.com/uploads/wallrandom/rand_467272.jpg,https://img.cdn-pictorem.com/uploads/wallgenerate/467272.jpg,https://img.cdn-pictorem.com/uploads/collection/J/JR2KPG4RSB/book_467272.png,https://img.cdn-pictorem.com/uploads/split/1/split3_467272.jpg","https://www.pictorem.com/467272/Twilight Fantasy"
